Id,Prediction
31420,5266231.003846154
31421,5538975.586923077
31422,5880398.183076923
31423,2981139.963846154
31424,5563734.636153846
31425,3851604.6753846155
31426,3234927.0469230767
31427,5370708.251538461
31428,6601881.602307692
31429,4476434.033076923
31430,4161665.147692308
31431,4161043.896923077
31432,6205579.295384616
31433,4303056.6915384615
31434,4261354.555384615
31435,4677911.866923077
31436,6580669.200769231
31437,2055206.6207692309
31438,2531121.775384615
31439,11238478.247692307
31440,4486468.434615385
31441,3192188.9384615384
31442,5612785.764615385
31443,4754603.64
31444,5156579.195384615
31445,5637001.621538461
31446,3706957.2938461537
31447,4956320.238461538
31448,5118466.45
31449,5326099.571538461
31450,4794526.028461538
31451,4605879.395384615
31452,3958490.3
31453,4521115.828461538
31454,3762542.5515384614
31455,4865189.395384615
31456,5283854.131538462
31457,3661249.6
31458,4572140.395384615
31459,4250251.386153846
31460,5090632.5
31461,4981650.298461539
31462,2075499.8646153847
31463,4762862.533846154
31464,4931722.996153846
31465,5661249.176153846
31466,6065204.823846154
31467,4534335.220769231
31468,5141816.493846154
31469,3794728.9053846155
31470,4840579.951538461
31471,4439244.548461539
31472,4554203.742307693
31473,5300313.466153846
31474,4100171.9246153845
31475,4784687.261538462
31476,5690677.222307692
31477,3328713.1746153845
31478,7563435.153846154
31479,5381515.393846154
31480,4681799.321538461
31481,3480685.886153846
31482,2836373.2776923077
31483,3684833.3584615383
31484,3506063.69
31485,3441728.623076923
31486,4386075.596923077
31487,3264299.1515384614
31488,3548767.917692308
31489,3075731.7576923077
31490,4604847.842307692
31491,5721373.91
31492,2012744.2092307692
31493,4178258.8338461537
31494,4293452.786923077
31495,3809503.337692308
31496,3820879.8592307693
31497,5979660.810769231
31498,4161168.4761538464
31499,5827715.930769231
31500,3304686.0469230767
31501,4410710.54
31502,3617278.0607692306
31503,3464273.2176923077
31504,5135693.099230769
31505,5152849.998461539
31506,4620828.1546153845
31507,4450756.690769231
31508,4008563.4215384615
31509,5493871.620769231
31510,3535287.9723076923
31511,4962625.253076923
31512,4693033.778461538
31513,3640011.710769231
31514,5721373.91
31515,4888210.237692308
31516,5553955.293076923
31517,5248893.589230769
31518,5623739.134615385
31519,8399602.284615384
31520,4037603.073846154
31521,10202022.514615385
31522,4340373.431538462
31523,4796589.01076923
31524,2518459.937692308
31525,3694013.6284615383
31526,2618943.275384615
31527,3808720.756153846
31528,3437763.5815384616
31529,5732971.085384616
31530,3269092.4876923077
31531,3631752.25
31532,4897217.88
31533,10534702.23076923
31534,4526212.69
31535,4110879.2646153844
31536,4745751.0392307695
31537,4445319.177692308
31538,3621722.3346153847
31539,5024837.224615385
31540,2652690.912307692
31541,4569768.757692307
31542,3103767.4723076923
31543,4359614.73923077
31544,4114147.4730769233
31545,5704823.1338461535
31546,4653222.164615384
31547,3859836.136153846
31548,3571138.1753846155
31549,5947341.141538462
31550,7748772.320769231
31551,3673951.4184615384
31552,4173774.903846154
31553,5557173.599230769
31554,4576062.725384615
31555,4702580.571538461
31556,3088854.586923077
31557,6719985.148461538
31558,8761276.956923077
31559,4774331.770769231
31560,6054487.881538462
31561,3526423.2976923077
31562,5261768.576153846
31563,3302182.443846154
31564,2952267.2776923077
31565,3240593.889230769
31566,5066371.965384616
31567,3980322.566153846
31568,2148173.016153846
31569,4842624.37
31570,4150739.053846154
31571,3191209.7184615387
31572,4140429.230769231
31573,5126550.496923077
31574,3519979.454615385
31575,4293489.184615385
31576,4646504.438461538
31577,4090776.0884615383
31578,3597559.505384615
31579,4103633.123076923
31580,5459624.318461538
31581,3028967.0676923078
31582,4791850.3069230765
31583,3561787.2815384613
31584,5015594.986923077
31585,4599312.256153846
31586,5372057.286153846
31587,4826458.006923077
31588,5188384.877692307
31589,3993441.3907692307
31590,4704653.466923077
31591,4500886.120769231
31592,4847796.447692308
31593,5894955.706923077
31594,6126995.7330769235
31595,3640181.16
31596,3999652.236153846
31597,4135831.616923077
31598,2902109.793076923
31599,5735725.323846154
31600,4175917.816153846
31601,3675726.710769231
31602,2396264.8315384616
31603,4156155.5492307693
31604,3453667.1061538463
31605,4243106.878461539
31606,4344137.445384615
31607,4591009.379230769
31608,4026305.340769231
31609,5310524.043846154
31610,4440621.104615385
31611,4390178.3853846155
31612,3576687.9084615386
31613,5671719.675384616
31614,4646977.313846154
31615,4384045.935384615
31616,7756206.166923077
31617,4750256.655384615
31618,4754580.773076923
31619,2869529.466153846
31620,3482561.8076923075
31621,5560752.11923077
31622,4518811.987692308
31623,6087066.93
31624,4894413.723846154
31625,4236245.230769231
31626,4912517.492307693
31627,3714346.6461538463
31628,5218331.473076923
31629,4918456.714615385
31630,4332902.652307692
31631,4482083.013846153
31632,5896072.208461539
31633,4329571.683076923
31634,4175146.7453846154
31635,4353894.1546153845
31636,2526088.4246153845
31637,4004665.963846154
31638,5981097.456153846
31639,4759519.343076923
31640,4854085.926923077
31641,4763239.73
31642,4249053.535384615
31643,2239676.9923076923
31644,4252203.586153846
31645,5113926.086923077
31646,2966795.386923077
31647,4990682.561538462
31648,4365319.475384615
31649,4765415.36923077
31650,5633806.9815384615
31651,4202235.676153846
31652,4845802.151538461
31653,5052320.031538461
31654,5384831.428461539
31655,4030345.090769231
31656,4169329.8446153845
31657,3638329.1453846153
31658,4153458.4076923076
31659,5633400.653076923
31660,6642130.881538462
31661,4785636.894615385
31662,4806183.593076923
31663,4678836.6561538465
31664,2707025.043076923
31665,4210483.249230769
31666,4580496.966153846
31667,5897030.173076923
31668,4758173.09076923
31669,4426221.643076923
31670,4902252.265384615
31671,5608371.228461538
31672,4527263.3453846155
31673,4605663.061538462
31674,5371496.320769231
31675,6020845.871538461
31676,3719566.119230769
31677,5162336.26076923
31678,4836591.186923077
31679,10100143.96076923
31680,5943278.786923077
31681,5529346.780769231
31682,3843520.906153846
31683,6365142.24
31684,4440117.616923077
31685,4605931.400769231
31686,4414248.423076923
31687,3669951.1776923076
31688,5540595.813076923
31689,3542176.2292307694
31690,4607665.323076923
31691,4445758.413076923
31692,4676008.279230769
31693,4532478.211538462
31694,4284865.244615384
31695,3732556.8
31696,5342852.81
31697,2016195.5346153846
31698,4188621.256153846
31699,3152872.4315384617
31700,3515339.606923077
31701,4031233.6384615386
31702,8711833.546153845
31703,2509041.326153846
31704,4633350.203846154
31705,4977267.856153846
31706,10154166.043076923
31707,5798202.15923077
31708,5047774.9623076925
31709,4126414.97
31710,3561916.292307692
31711,4118749.543076923
31712,4098821.42
31713,3666436.523076923
31714,4178965.420769231
31715,4222949.591538462
31716,3270352.3938461537
31717,2788101.4084615386
31718,4472263.376923077
31719,2981759.5407692306
31720,3587912.413076923
31721,4185862.6815384617
31722,4808796.07
31723,5774702.070769231
31724,4487493.889230769
31725,4173275.8423076924
31726,5615069.026923077
31727,3437724.820769231
31728,4877027.187692308
31729,5360187.8438461535
31730,4814955.361538461
31731,4286774.1723076925
31732,6469448.442307692
31733,4939820.4430769235
31734,4046686.263076923
31735,4732949.561538462
31736,3941817.6830769232
31737,4758231.883076923
31738,4641303.133076923
31739,6410373.401538461
31740,3559545.6084615383
31741,4206235.644615385
31742,3563687.8715384617
31743,4119797.4884615387
31744,4761271.867692308
31745,6562617.771538462
31746,10814154.278461538
31747,6204859.58
31748,3518476.1553846155
31749,6543123.180769231
31750,4519504.426153846
31751,9977590.448461538
31752,4779414.668461539
31753,2071021.7738461539
31754,6026585.726153846
31755,4854507.7330769235
31756,6015423.952307693
31757,4204280.504615384
31758,2226580.1153846155
31759,6086309.927692308
31760,4960691.416923077
31761,3388388.809230769
31762,4621290.76076923
31763,5371245.376923077
31764,5164128.776923077
31765,3087606.4507692307
31766,2988568.9384615384
31767,5523471.497692307
31768,4287821.273076923
31769,5687128.200769231
31770,3768289.2538461536
31771,5025490.426153846
31772,3913858.7623076923
31773,6467404.218461539
31774,4532179.2892307695
31775,3623205.506153846
31776,5253037.230769231
31777,4102866.664615385
31778,5200963.146923077
31779,4754871.301538462
31780,3575428.7146153846
31781,5321743.748461539
31782,4069841.510769231
31783,5817059.094615385
31784,8672078.589230768
31785,4852921.13
31786,4271214.055384615
31787,4888340.512307692
31788,4126454.5915384614
31789,4663981.951538461
31790,4848164.767692308
31791,6151250.623846154
31792,5389287.715384616
31793,3726322.252307692
31794,5423360.408461538
31795,2221308.0476923077
31796,5447720.543846154
31797,4461616.868461538
31798,9526652.180769231
31799,6505760.713076923
31800,3996582.460769231
31801,5721373.91
31802,3302122.2776923077
31803,4756017.779230769
31804,4174435.93
31805,3670365.0346153844
31806,11179801.82
31807,4434929.436153846
31808,3103767.4723076923
31809,3609781.733076923
31810,4120782.539230769
31811,4206537.792307693
31812,5454678.984615385
31813,5274839.626153846
31814,5204502.204615384
31815,3975463.1238461537
31816,5809109.512307692
31817,5886610.251538461
31818,4848998.587692307
31819,4497676.423846154
31820,4776723.397692308
31821,3040343.0146153844
31822,4689184.947692308
31823,3680462.639230769
31824,3881132.852307692
31825,4524090.315384615
31826,3628505.573846154
31827,2483775.733076923
31828,9208191.873846155
31829,2938133.3515384616
31830,6361265.585384616
31831,4019099.835384615
31832,4752809.428461539
31833,3548554.1484615384
31834,4428850.092307692
31835,2673903.3561538463
31836,5146128.8453846155
31837,5389896.254615384
31838,3158408.7653846154
31839,3668028.0723076924
31840,3879021.343846154
31841,5030857.117692308
31842,4636390.826153846
31843,4229331.612307692
31844,3792448.7007692307
31845,5947356.74
31846,4615865.29
31847,3643991.0923076924
31848,4100914.2984615383
31849,3580642.3184615383
31850,2542581.83
31851,3977289.590769231
31852,4095651.05
31853,4953184.612307692
31854,4334485.056153846
31855,3889636.3553846152
31856,5579201.693846154
31857,3989931.030769231
31858,2885721.2061538463
31859,2630928.5438461537
31860,5169842.393076923
31861,5834585.568461538
31862,4226136.594615385
31863,3765986.6007692306
31864,4495025.895384615
31865,4701658.535384615
31866,4139216.6861538463
31867,4772324.283076923
31868,4711954.86923077
31869,3344559.8423076924
31870,4386522.589230769
31871,4604813.586923077
31872,9520869.265384614
31873,5413078.936923077
31874,5752707.4046153845
31875,6128723.813076923
31876,4052073.09
31877,5673448.491538461
31878,4710254.150769231
31879,5058743.386153846
31880,3668736.793076923
31881,5001827.821538461
31882,4292484.390769231
31883,4001821.280769231
31884,9373360.64076923
31885,4105386.820769231
31886,4310026.606923077
31887,3541098.2176923077
31888,4768544.455384616
31889,6014865.101538462
31890,4589382.853076923
31891,5372605.942307692
31892,4200347.801538462
31893,5234266.217692308
31894,4311712.021538462
31895,4772981.762307692
31896,3168360.176153846
31897,4460793.671538462
31898,4686051.876923077
31899,6385614.353846154
31900,4286438.501538461
31901,3855152.832307692
31902,5012746.652307692
31903,6024957.996153846
31904,2128646.6853846153
31905,5030556.843076923
31906,3473996.593846154
31907,4538019.425384616
31908,4563875.000769231
31909,4191186.6323076924
31910,3521794.989230769
31911,3021289.622307692
31912,5295944.2876923075
31913,2711058.3223076924
31914,4656967.315384615
31915,4182318.076923077
31916,5015744.673076923
31917,10810432.467692308
31918,4712911.38076923
31919,2478262.576923077
31920,3790850.6584615386
31921,4835983.586153846
31922,4557198.666153846
31923,4567420.503076923
31924,3841240.69
31925,4750993.202307693
31926,3038932.184615385
31927,4717360.857692308
31928,5245429.067692308
31929,5608306.3
31930,4862171.936923077
31931,3785605.440769231
31932,5131442.171538462
31933,4430400.648461538
31934,4597247.856923077
31935,5736965.384615385
31936,3888372.3623076924
31937,4659545.258461539
31938,4255065.964615385
31939,4589827.661538461
31940,5893695.060769231
31941,7563250.643076923
31942,4391522.8069230765
31943,6087857.214615385
31944,6137897.833846154
31945,5139737.071538461
31946,3431076.2423076923
31947,6174356.5938461535
31948,5664196.244615384
31949,2978416.446153846
31950,4134122.164615385
31951,4573272.32923077
31952,4884699.786923077
31953,5449129.304615385
31954,3859187.8992307694
31955,4211963.296923077
31956,5875329.273846154
31957,3601836.2915384616
31958,4205528.208461539
31959,6051122.473846154
31960,4527572.344615385
31961,5005473.900769231
31962,4207327.809230769
31963,4780101.303076923
31964,4226474.738461538
31965,3505743.2230769233
31966,3471559.1376923076
31967,7084879.336923077
31968,4762180.33
31969,2665458.09
31970,5423975.976153846
31971,3940773.4453846156
31972,3531898.4823076925
31973,3879141.0269230767
31974,6149905.253076923
31975,4639833.006923077
31976,5222183.6546153845
31977,5637771.982307692
31978,4080133.3515384616
31979,4667268.74
31980,5793881.281538461
31981,4380409.1723076925
31982,4310279.940769231
31983,4591810.837692307
31984,3776892.396923077
31985,5945276.355384615
31986,5460576.919230769
31987,5104485.073846154
31988,3836018.8676923076
31989,4504786.318461538
31990,5802901.963076923
31991,4121187.3907692307
31992,4209711.270769231
31993,4623306.796153846
31994,4442866.648461538
31995,4519441.323846154
31996,3465366.4823076925
31997,4918064.328461538
31998,4524048.75
31999,5216649.928461539
32000,5174300.40923077
32001,4627555.263076923
32002,4573209.061538462
32003,4211490.660769231
32004,4961040.696153847
32005,4700798.320769231
32006,4033579.176923077
32007,4437273.34076923
32008,4611064.797692307
32009,5158749.766153846
32010,5945739.785384615
32011,5202961.40923077
32012,4192456.9561538463
32013,10732840.911538461
32014,3665561.02
32015,4902305.283846154
32016,4111314.766153846
32017,4380245.898461538
32018,5595877.006923077
32019,3124086.6407692307
32020,5034084.382307692
32021,3650327.41
32022,4339098.7892307695
32023,5198317.015384615
32024,4773519.362307692
32025,9116081.585384615
32026,5345725.7107692305
32027,3081624.2407692308
32028,3758834.602307692
32029,4114885.263846154
32030,4625599.604615385
32031,5015691.146153846
32032,3541013.4315384617
32033,5411115.890769231
32034,2058116.2915384616
32035,3250834.914615385
32036,3506306.170769231
32037,4006672.565384615
32038,3920414.133846154
32039,3511052.266153846
32040,4539303.716923077
32041,6693677.991538461
32042,3787535.8515384616
32043,5191525.720769231
32044,3507621.8646153845
32045,3658647.3515384616
32046,4417912.707692307
32047,6028726.976923077
32048,4386350.3
32049,4038670.23
32050,5399643.143846154
32051,3920071.469230769
32052,4472234.668461539
32053,6692383.138461539
32054,4556595.5776923075
32055,4914203.737692308
32056,2984053.283846154
32057,3758988.747692308
32058,3978482.6953846156
32059,3480670.033076923
32060,4072771.357692308
32061,1987058.4723076923
32062,6870282.051538462
32063,4280928.939230769
32064,4229924.86923077
32065,3758787.0007692305
32066,1972394.433076923
32067,5847605.569230769
32068,5558014.669230769
32069,3942720.2261538464
32070,3147856.4115384617
32071,2955409.566153846
32072,3181730.4684615387
32073,3971135.356923077
32074,1982943.45
32075,4249829.484615385
32076,5955471.056153846
32077,5009116.833846154
32078,4007529.58
32079,4599452.44
32080,3659350.0984615386
32081,4610891.844615385
32082,4766774.666153846
32083,5976066.3438461535
32084,2908943.8792307694
32085,3996588.306153846
32086,4990228.295384616
32087,2478262.576923077
32088,7875159.92076923
32089,5793497.301538462
32090,6064979.1
32091,4791644.774615385
32092,7696683.266153846
32093,2854639.603076923
32094,4096650.340769231
32095,4430055.671538462
32096,4377948.993846154
32097,4849466.7315384615
32098,5060537.814615385
32099,5571237.5953846155
32100,9113639.581538461
32101,4957538.835384616
32102,4474145.4061538465
32103,3318197.9653846156
32104,6771250.93
32105,3311243.3138461537
32106,4319367.495384616
32107,3603439.6492307694
32108,5586614.567692308
32109,3585629.35
32110,4204280.504615384
32111,4586285.220769231
32112,4009027.226923077
32113,5283368.245384616
32114,5265807.756153846
32115,3863834.170769231
32116,6164603.814615385
32117,3372413.4046153845
32118,4810013.899230769
32119,7752367.596923077
32120,6855101.834615384
32121,5382473.7107692305
32122,2805777.960769231
32123,3012931.429230769
32124,5767991.476153846
32125,4999619.367692308
32126,5500774.048461539
32127,3527475.1723076925
32128,3259956.37
32129,4283493.183846154
32130,3544184.5815384616
32131,4427240.722307692
32132,4021728.153846154
32133,3930074.846923077
32134,3682382.2
32135,4664284.912307693
32136,5255502.122307693
32137,3170876.9023076924
32138,6350048.0569230765
32139,3850067.6830769232
32140,6517259.767692308
32141,3614483.76
32142,3752132.953846154
32143,2944704.460769231
32144,3742861.3907692307
32145,5521627.371538461
32146,4969474.128461539
32147,4693079.696153847
32148,4020228.8223076924
32149,4453276.063846154
32150,4382529.49
32151,4955307.862307692
32152,4777533.652307692
32153,6226571.171538462
32154,4868064.82
32155,5666012.070769231
32156,4772479.794615384
32157,4511650.473846154
32158,4496561.025384615
32159,3675663.0276923077
32160,6472660.166153846
32161,3711119.269230769
32162,3640230.6
32163,5320389.396923077
32164,4665598.790769231
32165,5953366.220769231
32166,4088933.974615385
32167,5469336.360769231
32168,4392050.872307693
32169,4146500.523076923
32170,3955925.690769231
32171,4391480.295384616
32172,3168918.056923077
32173,6117238.316153846
32174,3886316.233076923
32175,5203883.782307692
32176,5948715.740769231
32177,2707451.373076923
32178,4953882.464615385
32179,3448627.530769231
32180,4393198.743846154
32181,4533732.31
32182,4615781.031538461
32183,3620876.989230769
32184,3607769.1292307694
32185,5169901.723076923
32186,4075639.1253846153
32187,4137976.036153846
32188,3108889.1092307693
32189,4806335.480769231
32190,6175729.84
32191,3548830.656923077
32192,6792801.252307693
32193,3621058.8846153845
32194,5187186.919230769
32195,3706590.980769231
32196,3676959.2546153846
32197,4232302.166153846
32198,7925890.044615384
32199,5847605.569230769
32200,4494684.523076923
32201,5419883.67076923
32202,3756005.227692308
32203,4450418.244615384
32204,5066393.6723076925
32205,3242473.88
32206,4255410.463846154
32207,2977753.7853846154
32208,4514072.970769231
32209,4020660.6523076924
32210,4562406.801538462
32211,2282399.6784615386
32212,4051292.9715384617
32213,5154981.897692308
32214,4439723.9
32215,4583182.486923077
32216,2056341.5338461539
32217,4492139.969230769
32218,3570610.6415384617
32219,4115267.4361538463
32220,5993716.46
32221,5411587.6915384615
32222,5040792.087692307
32223,6549493.492307693
32224,3906400.9
32225,4791925.30076923
32226,3662560.2176923077
32227,3945664.2407692308
32228,5896026.071538461
32229,5650517.012307692
32230,3347657.9392307694
32231,4460287.834615384
32232,4635240.796923077
32233,5872220.181538462
32234,2368601.22
32235,5299207.957692307
32236,4531531.488461538
32237,2543325.8538461537
32238,5781954.667692307
32239,5162749.763846153
32240,4129063.9923076923
32241,3551533.4853846156
32242,9969454.422307692
32243,4310790.85
32244,3423378.5176923075
32245,4512952.606153846
32246,5276195.13076923
32247,3775741.383846154
32248,4566886.280769231
32249,3338879.0407692306
32250,4821761.935384615
32251,2078645.3361538462
32252,3834720.63
32253,4665230.184615385
32254,3387482.026153846
32255,2133625.75
32256,6263990.1561538465
32257,5346827.192307692
32258,4141618.436923077
32259,4164833.4330769232
32260,3828492.536153846
32261,3906989.690769231
32262,4602684.1930769235
32263,6150483.362307692
32264,5588436.546153846
32265,3990969.4753846154
32266,4700682.966923077
32267,4209343.92076923
32268,3143892.573846154
32269,5925646.682307692
32270,4768066.9830769235
32271,4608663.64
32272,3765881.0438461537
32273,3569144.6115384614
32274,4613976.2107692305
32275,4724163.393076923
32276,4509468.3453846155
32277,4916183.673076923
32278,3892905.086923077
32279,8042017.375384616
32280,5081399.6
32281,6278902.476153846
32282,5162103.3646153845
32283,6359785.682307692
32284,4859870.8453846155
32285,4686738.676923077
32286,4620433.455384616
32287,4112100.3715384617
32288,6156476.682307692
32289,2106107.273076923
32290,4036833.4153846153
32291,3930074.846923077
32292,5508351.363076923
32293,4305706.046153846
32294,3875456.9584615384
32295,5831081.403846154
32296,3364383.9215384615
32297,4091796.162307692
32298,4806720.01076923
32299,4961706.223846154
32300,4152726.07
32301,5857427.63076923
32302,4732829.861538461
32303,6068322.3438461535
32304,10125067.80076923
32305,4381846.126153846
32306,4929522.4623076925
32307,5247052.01076923
32308,7846022.397692308
32309,5902063.031538461
32310,6176964.186153846
32311,3065644.6046153847
32312,3653321.54
32313,3702573.1123076924
32314,4796824.676153846
32315,6780832.355384615
32316,5310014.49
32317,2109648.636153846
32318,3941990.2992307693
32319,3955252.536923077
32320,3850652.45
32321,3095158.3115384616
32322,5515022.439230769
32323,4210483.249230769
32324,5531788.566923077
32325,3742624.8761538463
32326,5227139.837692307
32327,3590548.3169230768
32328,4639243.538461538
32329,4507310.686153846
32330,5522017.140769231
32331,4496275.986153847
32332,4386910.36923077
32333,3893681.0007692305
32334,4625648.813076923
32335,5145928.506153846
32336,4204101.569230769
32337,4394963.59
32338,4199461.221538462
32339,4917300.743846154
32340,4766488.964615385
32341,5768235.344615385
32342,4603642.069230769
32343,4237868.613846154
32344,4356395.216923077
32345,4595308.253846154
32346,4366923.676153846
32347,9930585.092307692
32348,3704756.9523076923
32349,4496706.204615384
32350,2142937.3584615383
32351,3588445.5069230767
32352,3014690.809230769
32353,5415942.456153846
32354,3991583.1776923076
32355,4488766.053846153
32356,3260938.2376923077
32357,3926956.1346153845
32358,5771730.003076923
32359,3711696.9561538463
32360,4356654.480769231
32361,3847890.4784615384
32362,4322657.389230769
32363,5445281.63
32364,3925232.9553846153
32365,6532559.4
32366,5350170.5
32367,4546501.485384615
32368,5199082.782307692
32369,3471357.68
32370,4942461.128461539
32371,3854389.4515384617
32372,4506840.121538461
32373,5878908.349230769
32374,5679868.520769231
32375,3175892.673076923
32376,3924887.1376923076
32377,3130499.5576923075
32378,5723268.3276923075
32379,4963162.526923077
32380,5149039.0938461535
32381,5670028.45
32382,4423624.066923077
32383,4410897.97
32384,3615324.503076923
32385,3698894.1153846155
32386,5273824.459230769
32387,2916452.356923077
32388,4581536.143076923
32389,8621948.95076923
32390,5601604.076153846
32391,5538110.143846154
32392,3518353.9053846155
32393,8081693.3
32394,3517023.0946153845
32395,3925179.4523076923
32396,4757392.80076923
32397,3960795.6253846153
32398,5424628.44923077
32399,2964138.91
32400,4925991.866923077
32401,3754671.093076923
32402,3931644.2430769233
32403,4003617.4353846153
32404,3305963.022307692
32405,3052107.4553846153
32406,4635156.083076923
32407,4823631.763846153
32408,4894253.977692308
32409,3678342.0676923078
32410,3042867.483076923
32411,5938161.392307692
32412,3668544.7815384613
32413,3071919.9115384617
32414,3760734.106923077
32415,3522607.707692308
32416,4043296.076923077
32417,4414460.578461538
32418,3759066.1823076922
32419,2811185.7015384617
32420,3119569.4753846154
32421,3452672.454615385
32422,5581221.564615385
32423,5075429.253846154
32424,4270764.073076923
32425,3384335.056153846
32426,4130149.8946153848
32427,6747463.889230769
32428,6059907.586153846
32429,3852000.14
32430,3093675.0953846155
32431,4574089.856923077
32432,3641398.127692308
32433,4040268.686923077
32434,4377331.370769231
32435,4763395.798461539
32436,4858716.089230769
32437,4460997.606153846
32438,4414455.203846154
32439,3775233.323846154
32440,2987846.543076923
32441,3809398.233076923
32442,6219646.484615385
32443,5181191.313846154
32444,4065126.2784615383
32445,4507745.973846154
32446,7293630.804615385
32447,4824616.266153846
32448,4271558.626153846
32449,4366126.560769231
32450,6165395.929230769
32451,3431396.67
32452,5237827.991538461
32453,5550540.563076923
32454,5316832.823076923
32455,5046620.749230769
32456,5249663.620769231
32457,3864990.755384615
32458,5444563.133076923
32459,5596107.346153846
32460,4409201.427692308
32461,4655829.767692308
32462,3828958.986923077
32463,4981162.674615385
32464,3620486.3507692306
32465,5064349.448461538
32466,8840980.518461538
32467,6230754.871538461
32468,4132395.502307692
32469,4529028.584615384
32470,4982602.05076923
32471,3979635.223846154
32472,4326380.071538461
32473,5449575.671538462
32474,3618323.0646153847
32475,4497275.679230769
32476,4421892.540769231
32477,3470323.9561538463
32478,4552973.283846154
32479,3880897.526153846
32480,3266685.9615384615
32481,5288747.656923077
32482,4778077.263846153
32483,3664352.5484615383
32484,4147476.2292307694
32485,5077516.973076923
32486,6055486.32923077
32487,4091136.056153846
32488,4402788.543076923
32489,3200611.522307692
32490,5009619.6915384615
32491,3960762.3115384616
32492,4015600.2492307695
32493,5014710.255384616
32494,4282856.65
32495,4496008.175384616
32496,4766709.852307692
32497,4819509.836923077
32498,4568875.740769231
32499,5694259.453846154
32500,2669689.5776923075
32501,4071199.4761538464
32502,3935798.153846154
32503,5436430.143076923
32504,4308715.353846154
32505,2122231.2969230767
32506,3101733.147692308
32507,5430015.248461539
32508,3067953.269230769
32509,3434534.1146153845
32510,3619091.1946153846
32511,4511887.166153846
32512,4686167.476153846
32513,3156715.9053846155
32514,7247298.838461539
32515,6061260.424615385
32516,4883005.35
32517,5581986.915384616
32518,4999148.3646153845
32519,4169217.12
32520,5017850.371538461
32521,5161567.582307693
32522,3620876.989230769
32523,2614501.110769231
32524,4484718.257692307
32525,5000837.674615385
32526,3849202.816153846
32527,4687706.71
32528,2483769.3284615385
32529,4531712.055384615
32530,3843428.6
32531,4438326.548461539
32532,5086669.390769231
32533,4404883.934615385
32534,7306735.4046153845
32535,4873714.138461539
32536,4479807.585384616
32537,4870615.36
32538,3949416.8846153845
32539,5389035.999230769
32540,2376959.79
32541,3635974.3415384614
32542,3003708.2484615385
32543,5119023.919230769
32544,6947201.137692308
32545,3235836.4953846154
32546,5172812.319230769
32547,5028444.433076923
32548,5549114.6930769235
32549,4648123.180769231
32550,4024204.433846154
32551,3931845.656923077
32552,3679540.4715384617
32553,3276334.2676923075
32554,5702075.713076923
32555,4863042.599230769
32556,6173510.371538461
32557,5177471.198461538
32558,3770224.213846154
32559,3649609.426923077
32560,3305899.255384615
32561,4823809.796153846
32562,4832717.426153846
32563,4641515.108461538
32564,3642512.576153846
32565,3327479.3176923078
32566,4108620.3223076924
32567,5173690.55
32568,3737479.073846154
32569,6304518.538461538
32570,3486094.773076923
32571,4535192.357692308
32572,4887308.958461539
32573,4079238.3876923076
32574,2910775.1715384615
32575,5063825.966153846
32576,6155161.14
32577,4475769.921538462
32578,6051017.3
32579,4218665.536153846
32580,4518431.197692308
32581,4472263.376923077
32582,3326961.4953846154
32583,2000922.3523076924
32584,5147622.348461539
32585,4922255.276153846
32586,4424820.652307692
32587,3326764.483076923
32588,3712961.6976923076
32589,2999694.7153846156
32590,4679756.886153846
32591,3152253.6776923076
32592,5027471.987692308
32593,9277396.255384615
32594,4353682.794615384
32595,5607554.950769231
32596,3904824.54
32597,4152903.3853846155
32598,3765258.7776923077
32599,4557032.038461538
32600,5246007.328461538
32601,4588857.195384615
32602,7139610.652307692
32603,2669962.036153846
32604,4306771.557692308
32605,4863817.464615385
32606,4167235.9592307694
32607,4473417.536153846
32608,3759635.38
32609,5701211.12
32610,3447658.696153846
32611,4006790.3907692307
32612,5608355.823846154
32613,7194045.673076923
32614,2983442.835384615
32615,6040866.538461538
32616,4011850.5376923075
32617,3362957.2015384617
32618,5067133.333076923
32619,4770515.566153846
32620,3763056.543076923
32621,3573131.176153846
32622,3631274.2253846154
32623,5284874.575384615
32624,4768870.5376923075
32625,5706591.3084615385
32626,5868595.867692308
32627,3362887.2938461537
32628,3051138.400769231
32629,5134143.056153846
32630,6018267.093076923
32631,4875196.660769231
32632,5257118.224615385
32633,4381776.25
32634,2497369.469230769
32635,3095893.187692308
32636,5313709.251538461
32637,4865413.290769231
32638,3822383.949230769
32639,6634467.726153846
32640,4808986.161538461
32641,3724731.593846154
32642,5985373.3453846155
32643,4227289.026153846
32644,5388544.155384615
32645,5371776.107692308
32646,4094884.593846154
32647,6216626.293076923
32648,5620230.015384615
32649,5801497.513846153
32650,4223695.656923077
32651,4871966.873846154
32652,5185098.837692307
32653,2749154.933846154
32654,4463070.919230769
32655,2342715.7976923077
32656,2166581.843076923
32657,4200521.388461539
32658,6580551.099230769
32659,3662067.3338461537
32660,4014705.413076923
32661,2647722.627692308
32662,4293439.325384615
32663,2711865.3076923075
32664,5210521.0584615385
32665,4989197.086153846
32666,5209662.610769231
32667,3932143.107692308
32668,3552591.393076923
32669,4652380.215384616
32670,9596369.582307693
32671,3396652.893076923
32672,5383932.852307692
32673,4044633.8084615385
32674,7937462.34
32675,4069838.974615385
32676,4267610.809230769
32677,4815554.636923077
32678,5948547.551538462
32679,6009449.640769231
32680,4640471.9046153845
